price,bedrooms,bathrooms,land,floor,district,city
7500000000.0,4,3,220,320,Kelapa Gading,Jakarta Utara
7200000000.0,5,4,120,1,Kelapa Gading,Jakarta Utara
2390000000.0,4,2,90,159,Tanjung Priok,Jakarta Utara
2620000000.0,10,5,117,185,Tanjung Priok,Jakarta Utara
6000000000.0,6,4,300,380,Pulo Gadung,Jakarta Timur
5900000000.0,3,2,276,276,Pulo Gadung,Jakarta Timur
4000000000.0,4,2,206,140,Pulo Gadung,Jakarta Timur
4350000000.0,4,3,153,200,Kelapa Gading,Jakarta Utara
725000000.0,2,1,36,36,Johar Baru,Jakarta Pusat
3900000000.0,3,3,120,216,Kelapa Gading,Jakarta Utara
3000000000.0,4,2,105,111,Kelapa Gading,Jakarta Utara
3480000000.0,4,3,260,170,Matraman,Jakarta Timur
9500000000.0,5,4,300,500,Kali Deres,Jakarta Barat
3800000000.0,4,4,126,200,Kelapa Gading,Jakarta Utara
991000000.0,3,2,81,114,Ciracas,Jakarta Timur
1200000000.0,4,2,190,130,Pesanggrahan,Jakarta Selatan
3750000000.0,4,3,144,200,Cengkareng,Jakarta Barat
1790000000.0,3,2,117,83,Pesanggrahan,Jakarta Selatan
3500000000.0,5,2,240,170,Jatinegara,Jakarta Timur
3500000000.0,5,2,240,170,Jatinegara,Jakarta Timur
1410000000.0,3,2,90,101,Pesanggrahan,Jakarta Selatan
1350000000.0,3,2,87,100,Jagakarsa,Jakarta Selatan
1700000000.0,3,2,264,181,Cipayung,Jakarta Timur
1450000000.0,3,1,150,100,Cakung,Jakarta Timur
3100000000.0,2,1,57,81,Kelapa Gading,Jakarta Utara
9600000000.0,10,10,175,734,Taman Sari,Jakarta Barat
5600000000.0,4,3,280,500,Cakung,Jakarta Timur
2300000000.0,3,2,90,172,Cengkareng,Jakarta Barat
5700000000.0,6,4,190,333,Cengkareng,Jakarta Barat
6700000000.0,5,3,325,400,Cengkareng,Jakarta Barat
5900000000.0,0,0,194,500,Taman Sari,Jakarta Barat
3150000000.0,4,4,105,155,Cengkareng,Jakarta Barat
5900000000.0,0,0,194,500,Taman Sari,Jakarta Barat
5900000000.0,0,0,194,500,Taman Sari,Jakarta Barat
3000000000.0,3,3,285,82,Kebayoran Lama,Jakarta Selatan
5500000000.0,4,3,200,300,Kali Deres,Jakarta Barat
4500000000.0,4,4,150,250,Pasar Minggu,Jakarta Selatan
4500000000.0,3,4,298,298,Cengkareng,Jakarta Barat
2230000000.0,3,2,75,107,Penjaringan,Jakarta Utara
3800000000.0,4,4,229,308,Cengkareng,Jakarta Barat
9000000000.0,6,4,374,900,Kembangan,Jakarta Barat
650000000.0,3,2,50,60,Cipayung,Jakarta Timur
2200000000.0,4,3,150,280,Cengkareng,Jakarta Barat
2000000000.0,3,2,102,85,Cakung,Jakarta Timur
10000000000.0,5,3,374,374,Menteng,Jakarta Pusat
4710000000.0,3,2,53,166,Pancoran,Jakarta Selatan
2000000000.0,3,2,102,85,Cakung,Jakarta Timur
4450000000.0,3,3,170,92,Cakung,Jakarta Timur
2260000000.0,3,2,150,92,Cakung,Jakarta Timur
2000000000.0,3,2,90,225,Kebon Jeruk,Jakarta Barat
5200000000.0,5,2,229,360,Tanjung Priok,Jakarta Utara
2420000000.0,4,3,90,120,Kali Deres,Jakarta Barat
6500000000.0,10,10,120,450,Kelapa Gading,Jakarta Utara
4000000000.0,5,4,90,198,Tanjung Priok,Jakarta Utara
4200000000.0,3,3,88,150,Tanjung Priok,Jakarta Utara
2700000000.0,5,3,115,300,Tanjung Priok,Jakarta Utara
10000000000.0,4,2,309,309,Senen,Jakarta Pusat
8500000000.0,5,6,216,432,Kelapa Gading,Jakarta Utara
2500000000.0,3,2,136,126,Cengkareng,Jakarta Barat
775000000.0,3,2,50,72,Cakung,Jakarta Timur
6750000000.0,5,3,144,300,Kelapa Gading,Jakarta Utara
3500000000.0,5,3,90,152,Kelapa Gading,Jakarta Utara
3600000000.0,5,4,90,180,Kelapa Gading,Jakarta Utara
6500000000.0,4,3,144,244,Kelapa Gading,Jakarta Utara
2400000000.0,5,2,102,100,Kelapa Gading,Jakarta Utara
5250000000.0,3,2,144,208,Kelapa Gading,Jakarta Utara
1750000000.0,3,3,140,140,Palmerah,Jakarta Barat
3500000000.0,5,4,199,450,Kali Deres,Jakarta Barat
1990000000.0,3,3,120,125,Cakung,Jakarta Timur
8900000000.0,10,10,226,378,Palmerah,Jakarta Barat
2300000000.0,2,2,78,60,Pulo Gadung,Jakarta Timur
2400000000.0,3,3,115,117,Ciracas,Jakarta Timur
2990000000.0,5,3,175,250,Duren Sawit,Jakarta Timur
2600000000.0,3,3,180,210,Cengkareng,Jakarta Barat
6600000000.0,3,3,406,246,Cilandak,Jakarta Selatan
6200000000.0,5,4,220,300,Kelapa Gading,Jakarta Utara
8000000000.0,3,2,297,234,Kelapa Gading,Jakarta Utara
2500000000.0,4,4,60,224,Cengkareng,Jakarta Barat
2500000000.0,4,4,60,224,Cengkareng,Jakarta Barat
6200000000.0,3,3,242,350,Kelapa Gading,Jakarta Utara
4750000000.0,4,3,153,189,Kelapa Gading,Jakarta Utara
10000000000.0,4,3,300,500,Kelapa Gading,Jakarta Utara
10000000000.0,4,3,212,280,Kelapa Gading,Jakarta Utara
6500000000.0,10,10,120,450,Kelapa Gading,Jakarta Utara
3900000000.0,4,3,120,225,Kelapa Gading,Jakarta Utara
4900000000.0,5,2,160,175,Kelapa Gading,Jakarta Utara
4500000000.0,3,2,144,167,Tanjung Priok,Jakarta Utara
1500000000.0,3,2,76,120,Duren Sawit,Jakarta Timur
700000000.0,3,3,116,107,Kali Deres,Jakarta Barat
5500000000.0,4,3,180,220,Kelapa Gading,Jakarta Utara
1500000000.0,3,2,76,120,Duren Sawit,Jakarta Timur
1820000000.0,4,4,70,118,Jagakarsa,Jakarta Selatan
1000000000.0,2,2,50,100,Kebayoran Lama,Jakarta Selatan
3600000000.0,5,4,90,180,Kelapa Gading,Jakarta Utara
2000000000.0,4,3,100,175,Duren Sawit,Jakarta Timur
1000000000.0,3,3,40,120,Duren Sawit,Jakarta Timur
2700000000.0,4,3,105,86,Cakung,Jakarta Timur
4900000000.0,6,4,180,360,Kelapa Gading,Jakarta Utara
5250000000.0,3,2,144,208,Kelapa Gading,Jakarta Utara
6000000000.0,10,6,216,312,Kelapa Gading,Jakarta Utara
5200000000.0,4,3,136,264,Kelapa Gading,Jakarta Utara
9240000000.0,5,3,308,313,Kelapa Gading,Jakarta Utara
6200000000.0,3,3,153,216,Kelapa Gading,Jakarta Utara
10000000000.0,4,3,352,250,Kelapa Gading,Jakarta Utara
2700000000.0,3,2,105,86,Cakung,Jakarta Timur
6300000000.0,4,3,280,250,Kelapa Gading,Jakarta Utara
2970000000.0,3,3,97,200,Penjaringan,Jakarta Utara
1700000000.0,3,3,135,180,Sawah Besar,Jakarta Pusat
2700000000.0,3,2,105,86,Cakung,Jakarta Timur
5100000000.0,4,3,165,216,Kelapa Gading,Jakarta Utara
1900000000.0,4,2,120,150,Taman Sari,Jakarta Barat
1500000000.0,2,2,96,93,Cakung,Jakarta Timur
6500000000.0,4,4,200,250,Kelapa Gading,Jakarta Utara
1500000000.0,2,2,96,93,Cakung,Jakarta Timur
11000000000.0,3,3,272,400,Kelapa Gading,Jakarta Utara
3900000000.0,4,4,119,150,Kelapa Gading,Jakarta Utara
3000000000.0,3,2,102,250,Kelapa Gading,Jakarta Utara
2600000000.0,4,4,90,180,Kelapa Gading,Jakarta Utara
5600000000.0,4,3,153,185,Kelapa Gading,Jakarta Utara
3000000000.0,2,2,200,140,Pesanggrahan,Jakarta Selatan
6900000000.0,4,1,200,300,Kelapa Gading,Jakarta Utara
9500000000.0,4,4,280,200,Kelapa Gading,Jakarta Utara
5500000000.0,3,3,100,145,Kelapa Gading,Jakarta Utara
11000000000.0,4,3,280,200,Kelapa Gading,Jakarta Utara
7500000000.0,1,2,180,219,Duren Sawit,Jakarta Timur
1950000000.0,4,3,105,79,Kelapa Gading,Jakarta Utara
6500000000.0,4,3,200,300,Kelapa Gading,Jakarta Utara
5000000000.0,4,6,300,300,Koja,Jakarta Utara
4200000000.0,5,3,162,250,Kelapa Gading,Jakarta Utara
4500000000.0,3,3,250,220,Cempaka Putih,Jakarta Pusat
1890000000.0,4,3,52,138,Grogol Petamburan,Jakarta Barat
2500000000.0,2,2,90,90,Kelapa Gading,Jakarta Utara
7500000000.0,3,3,187,264,Kelapa Gading,Jakarta Utara
9000000000.0,4,3,400,480,Kelapa Gading,Jakarta Utara
1650000000.0,3,2,132,70,Jagakarsa,Jakarta Selatan
9000000000.0,4,4,200,150,Kelapa Gading,Jakarta Utara
7390000000.0,4,3,180,233,Kelapa Gading,Jakarta Utara
1350000000.0,4,2,70,86,Pasar Rebo,Jakarta Timur
1360000000.0,3,2,39,77,Cempaka Putih,Jakarta Pusat
1900000000.0,4,4,85,122,Duren Sawit,Jakarta Timur
5500000000.0,5,5,140,190,Cakung,Jakarta Timur
4200000000.0,3,3,213,170,Kelapa Gading,Jakarta Utara
4900000000.0,5,2,160,175,Kelapa Gading,Jakarta Utara
6000000000.0,5,4,250,200,Cempaka Putih,Jakarta Pusat
7500000000.0,5,4,413,360,Kelapa Gading,Jakarta Utara
4500000000.0,3,2,144,167,Tanjung Priok,Jakarta Utara
6500000000.0,10,10,120,450,Kelapa Gading,Jakarta Utara
650000000.0,3,2,50,60,Cipayung,Jakarta Timur
1300000000.0,3,2,60,110,Jagakarsa,Jakarta Selatan
7500000000.0,4,3,475,500,Kebon Jeruk,Jakarta Barat
5500000000.0,4,3,200,230,Kelapa Gading,Jakarta Utara
6750000000.0,4,4,187,170,Kelapa Gading,Jakarta Utara
1850000000.0,3,2,120,180,Tanjung Priok,Jakarta Utara
5500000000.0,4,3,180,220,Kelapa Gading,Jakarta Utara
1500000000.0,9,4,200,225,Cilincing,Jakarta Utara
2100000000.0,3,1,90,1,Kelapa Gading,Jakarta Utara
6500000000.0,4,3,208,230,Kelapa Gading,Jakarta Utara
8000000000.0,10,4,161,322,Kelapa Gading,Jakarta Utara
4800000000.0,4,2,190,363,Tanjung Priok,Jakarta Utara
8300000000.000001,10,10,212,425,Cilandak,Jakarta Selatan
6200000000.0,10,10,132,402,Grogol Petamburan,Jakarta Barat
4500000000.0,4,2,299,200,Kebayoran Lama,Jakarta Selatan
5950000000.0,6,4,162,240,Palmerah,Jakarta Barat
3750000000.0,5,3,105,169,Grogol Petamburan,Jakarta Barat
5300000000.0,5,4,230,138,Kelapa Gading,Jakarta Utara
3600000000.0,5,5,102,360,Kelapa Gading,Jakarta Utara
2000000000.0,4,3,93,165,Cengkareng,Jakarta Barat
5500000000.0,10,10,91,275,Grogol Petamburan,Jakarta Barat
1650000000.0,4,3,120,90,Kali Deres,Jakarta Barat
2200000000.0,4,6,157,300,Pulo Gadung,Jakarta Timur
5200000000.0,5,2,229,360,Tanjung Priok,Jakarta Utara
5000000000.0,1,1,283,1,Grogol Petamburan,Jakarta Barat
1970000000.0,3,3,72,70,Kelapa Gading,Jakarta Utara
1770000000.0,4,2,54,67,Kelapa Gading,Jakarta Utara
3700000000.0,6,4,114,260,Duren Sawit,Jakarta Timur
3500000000.0,4,3,120,180,Cakung,Jakarta Timur
3100000000.0,4,3,155,125,Cempaka Putih,Jakarta Pusat
4500000000.0,4,3,123,150,Cilandak,Jakarta Selatan
9000000000.0,6,7,356,361,Duren Sawit,Jakarta Timur
5000000000.0,4,6,300,300,Koja,Jakarta Utara
3300000000.0,4,2,180,240,Cakung,Jakarta Timur
7500000000.0,4,3,220,320,Kelapa Gading,Jakarta Utara
2390000000.0,4,2,90,159,Tanjung Priok,Jakarta Utara
2620000000.0,10,5,117,185,Tanjung Priok,Jakarta Utara
6000000000.0,6,4,300,380,Pulo Gadung,Jakarta Timur
2800000000.0,2,2,120,150,Koja,Jakarta Utara
5500000000.0,1,1,171,288,Gambir,Jakarta Pusat
2250000000.0,5,3,120,160,Kelapa Gading,Jakarta Utara
9950000000.0,1,1,397,150,Tanjung Priok,Jakarta Utara
2100000000.0,3,2,105,86,Cakung,Jakarta Timur
4000000000.0,3,2,120,180,Kelapa Gading,Jakarta Utara
1890000000.0,3,2,65,80,Kelapa Gading,Jakarta Utara
3500000000.0,1,1,170,1,Kelapa Gading,Jakarta Utara
6500000000.0,10,10,120,450,Kelapa Gading,Jakarta Utara
4500000000.0,3,3,120,160,Kelapa Gading,Jakarta Utara
5500000000.0,4,3,200,230,Kelapa Gading,Jakarta Utara
5100000000.0,3,3,100,142,Kelapa Gading,Jakarta Utara
2500000000.0,2,2,90,90,Kelapa Gading,Jakarta Utara
5500000000.0,4,3,153,200,Kelapa Gading,Jakarta Utara
1100000000.0,2,2,124,60,Cilincing,Jakarta Utara
2500000000.0,4,2,108,216,Kelapa Gading,Jakarta Utara
5700000000.0,4,2,120,300,Penjaringan,Jakarta Utara
6000000000.0,4,4,175,400,Penjaringan,Jakarta Utara
4950000000.0,3,2,120,170,Penjaringan,Jakarta Utara
6500000000.0,1,1,223,150,Taman Sari,Jakarta Barat
3600000000.0,5,5,102,360,Kelapa Gading,Jakarta Utara
9950000000.0,1,1,397,150,Tanjung Priok,Jakarta Utara
1890000000.0,3,2,65,80,Kelapa Gading,Jakarta Utara
3500000000.0,1,1,170,1,Kelapa Gading,Jakarta Utara
2500000000.0,4,2,108,216,Kelapa Gading,Jakarta Utara
9950000000.0,1,1,397,150,Tanjung Priok,Jakarta Utara
3200000000.0,5,3,96,225,Tanjung Priok,Jakarta Utara
6700000000.0,4,3,180,240,Tanjung Priok,Jakarta Utara
2950000000.0,4,4,153,200,Tanjung Priok,Jakarta Utara
3600000000.0,4,2,158,98,Tanjung Priok,Jakarta Utara
7200000000.0,5,6,396,500,Tanjung Priok,Jakarta Utara
2900000000.0,3,2,102,120,Kelapa Gading,Jakarta Utara
1650000000.0,3,3,78,108,Cipayung,Jakarta Timur
4000000000.0,4,2,90,117,Kelapa Gading,Jakarta Utara
3950000000.0,4,3,119,156,Kelapa Gading,Jakarta Utara
3400000000.0,4,2,120,144,Kelapa Gading,Jakarta Utara
2250000000.0,3,3,108,180,Kali Deres,Jakarta Barat
4000000000.0,3,2,120,180,Kelapa Gading,Jakarta Utara
4500000000.0,3,3,120,160,Kelapa Gading,Jakarta Utara
2800000000.0,2,2,120,150,Koja,Jakarta Utara
3200000000.0,4,2,340,220,Pesanggrahan,Jakarta Selatan
3200000000.0,3,2,216,259,Kelapa Gading,Jakarta Utara
5500000000.0,1,1,171,288,Gambir,Jakarta Pusat
9950000000.0,1,1,397,150,Tanjung Priok,Jakarta Utara
1890000000.0,3,2,65,80,Kelapa Gading,Jakarta Utara
3500000000.0,1,1,170,1,Kelapa Gading,Jakarta Utara
6500000000.0,10,10,120,450,Kelapa Gading,Jakarta Utara
5500000000.0,4,3,200,230,Kelapa Gading,Jakarta Utara
9500000000.0,10,8,325,260,Penjaringan,Jakarta Utara
7000000000.0,5,5,210,210,Kelapa Gading,Jakarta Utara
650000000.0,3,2,50,60,Cipayung,Jakarta Timur
11500000000.0,6,6,225,585,Sawah Besar,Jakarta Pusat
4500000000.0,10,6,350,300,Pasar Minggu,Jakarta Selatan
2500000000.0,4,2,108,216,Kelapa Gading,Jakarta Utara
3200000000.0,5,4,87,231,Grogol Petamburan,Jakarta Barat
1400000000.0,3,2,70,175,Cilincing,Jakarta Utara
2200000000.0,3,2,48,96,Penjaringan,Jakarta Utara
2200000000.0,2,1,130,130,Cilincing,Jakarta Utara
9000000000.0,4,2,324,200,Kelapa Gading,Jakarta Utara
1500000000.0,9,4,200,225,Cilincing,Jakarta Utara
1900000000.0,1,1,102,1,Kelapa Gading,Jakarta Utara
2500000000.0,2,1,102,90,Kelapa Gading,Jakarta Utara
3900000000.0,4,3,120,225,Kelapa Gading,Jakarta Utara
2100000000.0,3,1,90,1,Kelapa Gading,Jakarta Utara
2850000000.0,3,2,121,87,Kelapa Gading,Jakarta Utara
6500000000.0,4,3,208,230,Kelapa Gading,Jakarta Utara
2850000000.0,2,2,121,72,Kelapa Gading,Jakarta Utara
2650000000.0,3,2,90,150,Kelapa Gading,Jakarta Utara
4950000000.0,4,3,136,174,Kelapa Gading,Jakarta Utara
8000000000.0,10,4,161,322,Kelapa Gading,Jakarta Utara
586000000.0,2,2,48,50,Cipayung,Jakarta Timur
1570000000.0,3,3,85,135,Ciracas,Jakarta Timur
5200000000.0,5,2,229,360,Tanjung Priok,Jakarta Utara
6500000000.0,10,10,120,450,Kelapa Gading,Jakarta Utara
5000000000.0,3,2,257,257,Sawah Besar,Jakarta Pusat
1500000000.0,2,1,96,80,Kembangan,Jakarta Barat
11000000000.0,7,5,500,340,Cempaka Putih,Jakarta Pusat
5500000000.0,4,3,200,230,Kelapa Gading,Jakarta Utara
6500000000.0,8,3,500,400,Cilincing,Jakarta Utara
1490000000.0,3,4,40,65,Grogol Petamburan,Jakarta Barat
185000000.0,2,1,60,28,Duren Sawit,Jakarta Timur
2950000000.0,3,3,90,180,Kelapa Gading,Jakarta Utara
185000000.0,2,1,60,28,Pulo Gadung,Jakarta Timur
4500000000.0,10,7,224,288,Kelapa Gading,Jakarta Utara
185000000.0,2,1,60,28,Jatinegara,Jakarta Timur
2450000000.0,3,3,90,225,Kelapa Gading,Jakarta Utara
2700000000.0,8,4,160,330,Koja,Jakarta Utara
185000000.0,2,1,60,28,Kramat Jati,Jakarta Timur
4500000000.0,4,3,240,450,Grogol Petamburan,Jakarta Barat
3000000000.0,3,3,200,300,Koja,Jakarta Utara
3500000000.0,4,3,120,180,Cakung,Jakarta Timur
5300000000.0,5,5,180,310,Duren Sawit,Jakarta Timur
3100000000.0,4,3,155,125,Cempaka Putih,Jakarta Pusat
4500000000.0,4,3,123,150,Cilandak,Jakarta Selatan
1370000000.0,3,3,60,120,Jagakarsa,Jakarta Selatan
9000000000.0,6,7,356,361,Duren Sawit,Jakarta Timur
4500000000.0,1,3,63,208,Kelapa Gading,Jakarta Utara
3700000000.0,4,3,157,250,Kelapa Gading,Jakarta Utara
2400000000.0,4,3,168,112,Cakung,Jakarta Timur
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
3200000000.0,5,3,96,225,Tanjung Priok,Jakarta Utara
1500000000.0,8,8,178,170,Cilincing,Jakarta Utara
2800000000.0,2,2,120,150,Koja,Jakarta Utara
5500000000.0,1,1,171,288,Gambir,Jakarta Pusat
9950000000.0,1,1,397,150,Tanjung Priok,Jakarta Utara
9500000000.0,6,4,200,500,Penjaringan,Jakarta Utara
1890000000.0,3,2,65,80,Kelapa Gading,Jakarta Utara
3500000000.0,1,1,170,1,Kelapa Gading,Jakarta Utara
3600000000.0,4,2,158,98,Tanjung Priok,Jakarta Utara
2700000000.0,3,2,90,160,Kelapa Gading,Jakarta Utara
7200000000.0,5,6,396,500,Tanjung Priok,Jakarta Utara
1400000000.0,8,2,98,138,Kelapa Gading,Jakarta Utara
3250000000.0,5,5,176,180,Jagakarsa,Jakarta Selatan
6000000000.0,7,4,180,300,Cilandak,Jakarta Selatan
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
2950000000.0,5,3,200,380,Duren Sawit,Jakarta Timur
2200000000.0,3,3,75,119,Pulo Gadung,Jakarta Timur
9500000000.0,10,8,325,260,Penjaringan,Jakarta Utara
7000000000.0,5,5,210,210,Kelapa Gading,Jakarta Utara
4300000000.0,5,4,200,160,Cakung,Jakarta Timur
11500000000.0,6,6,225,585,Sawah Besar,Jakarta Pusat
7500000000.0,6,1,270,150,Pulo Gadung,Jakarta Timur
2500000000.0,4,2,108,216,Kelapa Gading,Jakarta Utara
1400000000.0,3,2,70,175,Cilincing,Jakarta Utara
2200000000.0,3,2,48,96,Penjaringan,Jakarta Utara
577000000.0,2,2,30,38,Ciracas,Jakarta Timur
2200000000.0,2,1,130,130,Cilincing,Jakarta Utara
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
3300000000.0,4,5,140,100,Kemayoran,Jakarta Pusat
1600000000.0,3,1,196,60,Koja,Jakarta Utara
5000000000.0,3,2,257,257,Sawah Besar,Jakarta Pusat
11000000000.0,7,5,500,340,Cempaka Putih,Jakarta Pusat
7000000000.0,4,4,180,200,Senen,Jakarta Pusat
6500000000.0,8,3,500,400,Cilincing,Jakarta Utara
1490000000.0,3,4,40,65,Grogol Petamburan,Jakarta Barat
2950000000.0,3,3,90,180,Kelapa Gading,Jakarta Utara
4500000000.0,10,7,224,288,Kelapa Gading,Jakarta Utara
2450000000.0,3,3,90,225,Kelapa Gading,Jakarta Utara
2700000000.0,8,4,160,330,Koja,Jakarta Utara
1400000000.0,4,5,149,230,Cilincing,Jakarta Utara
4900000000.0,10,10,233,230,Taman Sari,Jakarta Barat
2700000000.0,10,7,169,320,Pulo Gadung,Jakarta Timur
3600000000.0,4,3,122,210,Pasar Minggu,Jakarta Selatan
2750000000.0,2,2,120,88,Kelapa Gading,Jakarta Utara
2300000000.0,3,3,90,75,Tambora,Jakarta Barat
1850000000.0,3,1,90,180,Cengkareng,Jakarta Barat
8000000000.0,5,4,300,450,Duren Sawit,Jakarta Timur
2500000000.0,4,3,220,400,Koja,Jakarta Utara
8500000000.0,4,3,260,300,Kelapa Gading,Jakarta Utara
6500000000.0,5,2,241,120,Tanjung Priok,Jakarta Utara
3500000000.0,8,5,186,350,Matraman,Jakarta Timur
6700000000.0,4,3,180,240,Tanjung Priok,Jakarta Utara
3500000000.0,3,3,99,200,Tanjung Priok,Jakarta Utara
1100000000.0,2,1,165,129,Duren Sawit,Jakarta Timur
2100000000.0,4,3,60,95,Cengkareng,Jakarta Barat
3800000000.0,5,4,162,140,Tanjung Priok,Jakarta Utara
2200000000.0,3,2,100,160,Kelapa Gading,Jakarta Utara
2950000000.0,4,4,153,200,Tanjung Priok,Jakarta Utara
2000000000.0,3,3,60,110,Kembangan,Jakarta Barat
1850000000.0,3,2,80,96,Kelapa Gading,Jakarta Utara
1500000000.0,4,1,88,88,Grogol Petamburan,Jakarta Barat
4500000000.0,4,3,240,450,Grogol Petamburan,Jakarta Barat
3200000000.0,3,2,144,134,Kembangan,Jakarta Barat
3200000000.0,3,2,144,134,Kembangan,Jakarta Barat
3000000000.0,3,3,200,300,Koja,Jakarta Utara
3800000000.0,5,5,264,390,Cengkareng,Jakarta Barat
5000000000.0,5,3,187,200,Kelapa Gading,Jakarta Utara
1850000000.0,3,2,90,90,Kelapa Gading,Jakarta Utara
6900000000.0,3,3,142,426,Kelapa Gading,Jakarta Utara
2500000000.0,4,2,196,300,Cilincing,Jakarta Utara
2900000000.0,3,3,212,180,Duren Sawit,Jakarta Timur
2250000000.0,5,3,120,160,Kelapa Gading,Jakarta Utara
2980000000.0,2,4,174,146,Kelapa Gading,Jakarta Utara
7250000000.0,4,3,300,360,Kelapa Gading,Jakarta Utara
6000000000.0,2,2,207,304,Grogol Petamburan,Jakarta Barat
4500000000.0,1,3,63,208,Kelapa Gading,Jakarta Utara
3700000000.0,4,3,157,250,Kelapa Gading,Jakarta Utara
4950000000.0,3,2,120,170,Penjaringan,Jakarta Utara
8000000000.0,5,4,498,475,Cengkareng,Jakarta Barat
2400000000.0,4,3,168,112,Cakung,Jakarta Timur
1350000000.0,4,2,132,132,Grogol Petamburan,Jakarta Barat
4500000000.0,4,3,208,235,Kali Deres,Jakarta Barat
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
3200000000.0,5,3,96,225,Tanjung Priok,Jakarta Utara
1500000000.0,8,8,178,170,Cilincing,Jakarta Utara
4500000000.0,4,4,120,300,Penjaringan,Jakarta Utara
2850000000.0,3,2,121,87,Kelapa Gading,Jakarta Utara
4000000000.0,3,3,220,300,Cengkareng,Jakarta Barat
4500000000.0,5,4,200,350,Duren Sawit,Jakarta Timur
2300000000.0,3,2,80,105,Penjaringan,Jakarta Utara
1380000000.0,3,2,90,110,Kelapa Gading,Jakarta Utara
5000000000.0,5,4,176,400,Pasar Minggu,Jakarta Selatan
5500000000.0,3,3,112,240,Penjaringan,Jakarta Utara
3400000000.0,5,3,120,220,Kelapa Gading,Jakarta Utara
2900000000.0,3,3,75,225,Penjaringan,Jakarta Utara
3300000000.0,3,2,120,220,Kelapa Gading,Jakarta Utara
3600000000.0,4,2,158,98,Tanjung Priok,Jakarta Utara
4000000000.0,3,3,150,200,Penjaringan,Jakarta Utara
2700000000.0,3,2,90,160,Kelapa Gading,Jakarta Utara
11000000000.0,3,4,287,350,Penjaringan,Jakarta Utara
7200000000.0,5,6,396,500,Tanjung Priok,Jakarta Utara
1400000000.0,8,2,98,138,Kelapa Gading,Jakarta Utara
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
2950000000.0,3,3,90,180,Kelapa Gading,Jakarta Utara
4500000000.0,10,7,224,288,Kelapa Gading,Jakarta Utara
2450000000.0,3,3,90,225,Kelapa Gading,Jakarta Utara
9500000000.0,10,8,325,260,Penjaringan,Jakarta Utara
7000000000.0,5,5,210,210,Kelapa Gading,Jakarta Utara
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
11500000000.0,6,6,225,585,Sawah Besar,Jakarta Pusat
3200000000.0,5,3,96,225,Tanjung Priok,Jakarta Utara
4750000000.0,3,2,200,200,Cakung,Jakarta Timur
2600000000.0,4,3,144,150,Duren Sawit,Jakarta Timur
2500000000.0,4,4,119,126,Cakung,Jakarta Timur
2500000000.0,3,2,102,108,Cakung,Jakarta Timur
2500000000.0,3,2,136,144,Cakung,Jakarta Timur
1650000000.0,3,3,198,180,Cilincing,Jakarta Utara
2200000000.0,3,2,100,160,Kelapa Gading,Jakarta Utara
4000000000.0,3,2,209,200,Cempaka Putih,Jakarta Pusat
4000000000.0,3,3,170,127,Cakung,Jakarta Timur
3500000000.0,10,10,170,300,Pulo Gadung,Jakarta Timur
1500000000.0,3,3,162,123,Cilincing,Jakarta Utara
3100000000.0,3,2,144,140,Kelapa Gading,Jakarta Utara
2900000000.0,4,4,102,102,Kelapa Gading,Jakarta Utara
5000000000.0,4,3,266,276,Grogol Petamburan,Jakarta Barat
1950000000.0,2,2,81,186,Grogol Petamburan,Jakarta Barat
2480000000.0,4,3,92,92,Cakung,Jakarta Timur
4400000000.0,4,2,133,200,Tebet,Jakarta Selatan
3800000000.0,3,3,132,180,Pulo Gadung,Jakarta Timur
1600000000.0,3,1,196,60,Koja,Jakarta Utara
9500000000.0,6,4,217,400,Kelapa Gading,Jakarta Utara
9500000000.0,5,4,187,340,Kelapa Gading,Jakarta Utara
7000000000.0,4,3,181,320,Kelapa Gading,Jakarta Utara
5500000000.0,3,3,112,157,Kelapa Gading,Jakarta Utara
5000000000.0,3,2,257,257,Sawah Besar,Jakarta Pusat
11000000000.0,7,5,500,340,Cempaka Putih,Jakarta Pusat
6500000000.0,8,3,500,400,Cilincing,Jakarta Utara
2100000000.0,3,2,105,86,Cakung,Jakarta Timur
2100000000.0,4,2,140,100,Koja,Jakarta Utara
7000000000.0,10,3,380,300,Duren Sawit,Jakarta Timur
1400000000.0,3,2,71,84,Cipayung,Jakarta Timur
4900000000.0,10,10,233,230,Taman Sari,Jakarta Barat
11000000000.0,10,10,379,458,Tanah Abang,Jakarta Pusat
2700000000.0,10,7,169,320,Pulo Gadung,Jakarta Timur
2750000000.0,2,2,120,88,Kelapa Gading,Jakarta Utara
750000000.0,3,2,88,88,Cipayung,Jakarta Timur
2500000000.0,4,3,220,400,Koja,Jakarta Utara
4800000000.0,3,2,240,150,Grogol Petamburan,Jakarta Barat
1800000000.0,2,2,90,135,Cakung,Jakarta Timur
